image_path,ground_truth,reranked_text,cer,selected_beam_index,beam_outputs
data/oldNepaliDataset_new/images/DNA_1_00000321/eSc_line_0d3a72d4.png,दि11रोज4मा.आईपुक्यो.तामापत्ररसिक्ष्याअर्तिको,दि1रोज4मा.अईपुक्यो.तामापत्ररसिद्याअर्तिको,0.11363636702299118,6,"['दि1रोज4मा.अईपुक्यो.तामापत्रसिद्याअर्तिको', 'दि1रोज4मा.अईिपुक्यो.तामापत्रसिद्याअर्तिको', 'दि1रोज4मा.अईियुक्यो.तामापत्रसिद्याअर्तिको', 'दि1रोज4मा.अईपुक्यो.तामापत्रसिघाअर्तिको', 'दि1रोज4मा.अईपुक्यो.तामापत्रसिद्याअर्जिको', 'दि1रोज4मा.अईयुक्यो.तामापत्रसिद्याअर्तिको', 'दि1रोज4मा.अईपुक्यो.तामापत्ररसिद्याअर्तिको', 'दि1रोज4मा.आईपुक्यो.तामापत्रसिद्याअर्तिको', 'दि1रोज4मा.अईिपुक्यो.तामापत्रसिघ्याअर्तिको', 'दि1रोज4मा.अईपुक्यो.तामापत्रसिघाअर्जिको', 'दि1रोज4मा.अईिपुक्यो.तामापत्रसिद्याअर्जिको', 'दि1रोज4मा.अईियुक्यो.तामापत्रसिघ्याअर्तिको', 'दि1रोज4मा.अईिपुक्यो.तामापत्रसिघाअर्तिको', 'दि1रोज4मा.अईियुक्यो.तामापत्रसिद्याअर्जिको', 'दि1रोज4मा.अई.पुक्यो.तामापत्रसिद्याअर्तिको', 'दि1रोज4मा.अईियुक्यो.तामापत्रसिघाअर्तिको', 'दि1रोज4मा.अईफुक्यो.तामापत्रसिद्याअर्तिको', 'दि1रोज4मा.अईयुक्यो.तामापत्रसिघाअर्तिको', 'दि1रोज4मा.अईपुक्यो.तामापत्रसिद्याअर्तिकों', 'दि1रोज4मा.अईपुक्यो.तामापत्रसिद्याअर्तिको।']"
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_010/eSc_line_96ddffb7.png,षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्दा.सवैलोकहरूहाहाकारगरी,षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्दा.सवैलोकहरूहाहाकारगरी,0.0,0,"['षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्दा.सवैलोकहरूहाहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्दा.सवैलोकहरूहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेदा.सवैलोकहरूहाहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्दा.सवैलोकहरूहाहारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्हो.सवैलोकहरूहाहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्हा.सवैलोकहरूहाहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्दा.सवैलोकहरूहाकारगरी.', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्हो.सवैलोकहरूहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्हा.सवैलोकहरूहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेदा.सवैलोकहरूहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्या.सवैलोकहरूहाहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्या.सवैलोकहरूहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्दा.सवैलोकहरूहाराकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्दा.सवैलोकहरूहादारगरी', 'षाईदिया.ताहापछि.भोनिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्दा.सवैलोकहरूहाहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेदा.सवैलोकहरूहाहाकारगरी.', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्हेदा.सवैलोकहरूहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्दा.सवैलोकहरूहावारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्दो.सवैलोकहरूहाहाकारगरी', 'षाईदिया.ताहापछि.भोलिकादिनसोहीषवरसुनी.तिसिंहलसार्थवाहजाईहेर्दा.सवैलोकहरूहाहारगरी.']"
data/oldNepaliDataset_new/images/DNA_1_00000054/eSc_line_b9d1aad5.png,हुँदैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्,हुँदैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्,0.0,1,"['र्हुँदैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'हुँदैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'द्धैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'द्गुँदैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'र्हुँदैरह्यावढियाहोला.विजप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'द्धुँदैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'हुँदैरह्यावढियाहोला.विजप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'द्गैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'द्गुदैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'द्सुँदैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'र्हुँदैरह्यावढियाहोला.विज्जप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'द्हुँदैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'द्धेदैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'द्गुंदैरह्यावढियाहोला.विजप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'कुँदैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'र्द्गैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'हुँदैरह्यावढियाहोला.विज्जप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'र्हुँदैरह्यावढियाहोला.विज्य्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्', 'हुँदैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्.', 'द्धैरह्यावढियाहोला.विज्ञप्रभुचरणकमलेषुकिमधिकम्.इतिसम्वत्.']"
data/oldNepaliDataset_new/images/DNA_1_00000137/eSc_line_926ba090.png,वस्नुजोआज्ञाआउछसोगरूलाजानाजानमाफविंति.ईतिसम्वत्1893सालमि,वह्मुजोआज्ञाआउसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सालामि,0.1607142835855484,6,"['वह्मुजोआज्ञाआउसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सालाम', 'वह्मुजोआज्ञाआउसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सार्लाम', 'वह्मुजोआज्ञाआइसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सालाम', 'वह्मुजोआज्ञाआइसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सार्लाम', 'वह्मुजोआज्ञाआउसोराफुलाजानाजानमाफ्विंतिईतिसम्वत्1893सालाम', 'वह्मुजोआज्ञाआदछसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सालाम', 'वह्मुजोआज्ञाआउसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सालामि', 'वह्मुजोआज्ञाआउसोराफ्नाजानाजानमाफ्विंतिईतिसम्वत्1893सालाम', 'वह्मुजोआज्ञाआदछसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सार्लाम', 'वह्मुजोआज्ञाआउसोराफुलाजानाजानमाफ्विंतिईतिसम्वत्1893सालामि', 'वह्मुजोआज्ञाआइसोराफुलाजानाजानमाफ्विंतिईतिसम्वत्1893सालाम', 'वह्मुजोआज्ञाआरहसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सालाम', 'वह्मुजोआज्ञाआँछसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सालाम', 'वह्मुजोआज्ञाआइसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सालामि', 'वह्मुजोआज्ञाआफ्नसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सालाम', 'वह्मुजोआज्ञाआउछसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सालाम', 'वह्मुजोआज्ञाआइसोराफुलाजानाजानमाफ्विंतिईतिसम्वत्1893सालामि', 'वह्मुजोआज्ञाआउसोराफ्नाजानाजानमाफ्विंतिईतिसम्वत्1893सालामि', 'वह्मुजोआज्ञाआरहसोराफलाजानाजानमाफ्विंतिईतिसम्वत्1893सार्लाम', 'वह्मुजोआज्ञाआइसोराफ्नाजानाजानमाफ्विंतिईतिसम्वत्1893सालाम']"
data/oldNepaliDataset_new/images/DNA_0013_0522/eSc_line_f6d4cdff.png,जयनारायनप्रधान्भाजुदेवप्रधान्जोगधरप्रधान्जसिवन्तप्रधान्धमनारांप्रधान्गंगाधरषनालहरिलाल,जयनारायनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसमाराप्रधान्गाधरषनाल्हरिलाल,0.1764705926179886,5,"['जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसमाराप्रधान्गाधरषनाल्हरिलाल', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसम्माराप्रधान्गाधरषनाल्हरिलाल', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्अम्नाराप्रधान्गाधरषनाल्हरिलाल', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्अधान्धसमाराप्रधान्गाधरषनाल्हरिलाल', 'जयनारायनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसम्माराप्रधान्गाधरषनाल्हरिलाल', 'जयनारायनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसमाराप्रधान्गाधरषनाल्हरिलाल', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसमारीप्रधान्गाधरषनाल्हरिलाल', 'जयनारायनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्अम्नाराप्रधान्गाधरषनाल्हरिलाल', 'जयेनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसमाराप्रधान्गाधरषनाल्हरिलाल', 'जयनारायनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्अधान्धसमाराप्रधान्गाधरषनाल्हरिलाल', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्.धममाराप्रधान्गाधरषनाल्हरिलाल', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्अमाराप्रधान्गाधरषनाल्हरिलाल', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसुनाराप्रधान्गाधरषनाल्हरिलाल', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसम्मारीप्रधान्गाधरषनाल्हरिलाल', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसमाराप्रधान्गाधरषनाल्हरिलालः', 'जयनारायनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसमाराप्रधान्गाधरषनाल्हरिलालः', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसमारीप्रधान्गाधरषनाल्हरिलालः', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्अधान्धसमाराप्रधान्गाधरषनाल्हरिलालः', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसम्माराप्रधान्गाधरषनाल्हरिलाई', 'जयनारापनपुधान्भाजुदेवप्रधान्जोगधरपुधान्जसिवनप्रधान्धान्धसमाराप्रधान्गाधरषनाल्हरिलालप्']"
data/oldNepaliDataset_new/images/DNA_1_00000116/eSc_line_b57c265c.png,भयेछ.सिकस्तषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका,भयेछ.सिकस्तषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका,0.0,0,"['भयेछ.सिकस्तषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्तषाई.तस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्तषाई.लम्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्तषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दारसिपाहिका', 'भयेछ.सिकस्तषाई.लकर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्तषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकसूषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्तषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसीं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्तषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसैं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्षाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्तषाई.लस्कर.वरसरिरहेछ.आजकालरनजीरसिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्तषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नाणोल्दार.सिपाहिका', 'भयेछ.सिकसाषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्तषाई.एस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्तषाई.ए्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकसुषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्तषाई.वस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिका', 'भयेछ.सिकस्तषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिको', 'भयेछ.सिकस्तषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिया', 'भयेछ.सिकस्तषाई.लस्कर.वरसरिरहेछ.आजकालरनजीतसिं.आफ्नागोल्दार.सिपाहिवा']"
data/oldNepaliDataset_new/images/DNA_1_00000285/eSc_line_02f4bb0c.png,या।झूठसत्यकाबातईश्वरजाने।जानअजान,या।झूठसत्यकाबातईश्वरजाने।जानअजान,0.0,0,"['या।झूठसत्यकाबातईश्वरजाने।जानअजान', 'या।फूठसत्यकाबातईश्वरजाने।जानअजान', 'या।जूठसत्यकाबातईश्वरजाने।जानअजान', 'या।इूठसत्यकाबातईश्वरजाने।जानअजान', 'या।कूठसत्यकाबातईश्वरजाने।जानअजान', 'या।ङूठसत्यकाबातईश्वरजाने।जानअजान', 'पा।झूठसत्यकाबातईश्वरजाने।जानअजान', 'या।झूठसत्यकोबातईश्वरजाने।जानअजान', 'या।झहसत्यकाबातईश्वरजाने।जानअजान', 'या।झूठसत्वकाबातईश्वरजाने।जानअजान', 'या।इठसत्यकाबातईश्वरजाने।जानअजान', 'या।ग्ठसत्यकाबातईश्वरजाने।जानअजान', 'या।झूटसत्यकाबातईश्वरजाने।जानअजान', 'या।फूटसत्यकाबातईश्वरजाने।जानअजान', 'या।झ्ठसत्यकाबातईश्वरजाने।जानअजान', 'या।ङ्ठसत्यकाबातईश्वरजाने।जानअजान', 'या।झूठसत्यकामातईश्वरजाने।जानअजान', 'या।झूठसत्यकाबातईश्वरजाने।जानआजान', 'या।झूठसत्यकालातईश्वरजाने।जानअजान', 'या।झूठसत्यकाबातईश्वरजाने।जानअजाम']"
data/oldNepaliDataset_new/images/DNA_0001_0367/eSc_line_256ca5e8.png,तिह्रउत्जिल्लाकाकलक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट,तिह्रउत्जिल्लाकाकलक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट,0.0,0,"['तिह्रउत्जिल्लाकाकलक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकाकलक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकाकलक्टर्लेएसलिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाका.कलक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकाकलक्टर्ले.एसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकातकलक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकाकलक्टर्ले�एसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकाकलक्8र्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकालक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकाअर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकाकलक्टर्लेएमजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रअत्जिल्लाकाकलक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकाकमक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकामलक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकाुलक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकातक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्ंउत्जिल्लाकाकलक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकामक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लाकाकलक्दर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट', 'तिह्रउत्जिल्लकाकलक्टर्लेएसजिल्लाकोसिवानानेपाल्कातरफ्वाट']"
data/oldNepaliDataset_new/images/DNA_2_00000264_result/eSc_line_8cf2b037.png,हजुरमोतारिफहोताहैउपाध्याजिनेभिउसिमोताविक्चरणका,हजुरमोतारिफहोताहैउपाध्याजिनेभिउसिमोताविक्चरणका,0.0,2,"['हजुरमोतारिफ्होताहैउपाध्याजिनेभिउसिमोताविकचरणका', 'हजुरमोतारिफ्होताहैउपाध्याजिनेभिउसिमोताविक्चरणका', 'हजुरमोतारिफहोताहैउपाध्याजिनेभिउसिमोताविक्चरणका', 'हजुरमोतारिफ्होताहैउपाध्याजेनेभिउसिमोताविकचरणका', 'हजुरमोतारिफ्होताहैउपाध्याजेनेभिउसिमोताविक्चरणका', 'हजुरमोतारिफहोताहैउपाध्याजिनेभिउसिमोताविकचरणका', 'हजुरमोतारिफ्होताहैउपाथ्याजिनेभिउसिमोताविक्चरणका', 'हजुरमोतारिफ्होताहैउपाथ्याजिनेभिउसिमोताविकचरणका', 'हजुरमोतारिफ्होताहैउपाध्याजिनेभिउसिमोताविकंचरणका', 'हजुरमोतारिफ्होताहैउपाध्याजिनेभिउसिमोताविकँचरणका', 'हजुरमोतारिफ्होताहैउपाध्याजिनेभिउसिमोताविकचनरणका', 'हजुरमोतारिफर्होताहैउपाध्याजिनेभिउसिमोताविकचरणका', 'हजुरमोतारिफ्होताहैउपाध्याजिनेभिउसिमोताविकइचरणका', 'हजुरमोतारिफ्होताहैउपाध्याजिनेभिउसिमोताविक�चरणका', 'हजुरमोतारिफ्होताहैउपाध्याजेंनेभिउसिमोताविक्चरणका', 'हजुरमोतारिफ्होताहैउपाध्याजेंनेभिउसिमोताविकचरणका', 'हजुरमोतारिफ्होताहैउपाध्याजिनेभिउसिमोताविकघरणका', 'हजुरमोतारिफ्होताहैउपाध्याजधिनेभिउसिमोताविकचरणका', 'हजुरमोतारिफ्होताहैउपाध्याजिनेभिउसिमोताविकचरणकाह', 'हजुरमोतारिफ्होताहैउपाध्याजिनेभिउसिमोताविक्चरणकमा']"
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_022/eSc_line_60e25e8e.png,रिमापानीषोली.मध्यदेशतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुंठमाजादाभया.दैवतासवैस्व,ऋिमापानीषोली.मध्यदेष्यतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुठमाजादाभया.दैवतासवैस्व,0.06329113990068436,9,"['ल्सिमापानीषोली.मध्यदेष्मतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुठमाजादाभया.दैवतासवैस्व', 'ल्सिमापानीषोली.मध्यदेष्यतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुठमाजादाभया.दैवतासवैस्व', 'ल्सिमापानीषोली.मध्यदेष्तरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुठमाजादाभया.दैवतासवैस्व', 'ल्सिमापानीषोली.मध्यदेष्मतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुटमाजादाभया.दैवतासवैस्व', 'ल्सिमापानीषोली.मध्यदेष्मतरफपठाया.प्रभावतीकनहरगरी.विष्णुवैकुठमाजादाभया.दैवतासवैस्व', 'ल्सिमापानीषोली.मध्यदेष्तरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुटमाजादाभया.दैवतासवैस्व', 'ल्सिमापानीषोली.मध्यदेष्यतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुटमाजादाभया.दैवतासवैस्व', 'ल्सिमापानीषोली.मध्यदेष्मतरफपठाया.प्रभावतीकनहरगरी.विष्णुवैकुटमाजादाभया.दैवतासवैस्व', 'ल्सिमापानीषोली.मध्यदेष्यतरफपठाया.प्रभावतीकनहरगरी.विष्णुवैकुठमाजादाभया.दैवतासवैस्व', 'ऋिमापानीषोली.मध्यदेष्यतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुठमाजादाभया.दैवतासवैस्व', 'ऋिमापानीषोली.मध्यदेष्यतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुटमाजादाभया.दैवतासवैस्व', 'ऋिमापानीषोली.मध्यदेष्मतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुठमाजादाभया.दैवतासवैस्व', 'ल्सिमापानीषोली.मध्यदेष्यतरफपठाया.प्रभावतीकनहरगरी.विष्णुवैकुटमाजादाभया.दैवतासवैस्व', 'ल्सिमापानीषोली.मध्यदेष्सरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुठमाजादाभया.दैवतासवैस्व', 'ऋिमापानीषोली.मध्यदेष्मतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुटमाजादाभया.दैवतासवैस्व', 'ल्सिमापानीषोली.मध्यदेष्सरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुटमाजादाभया.दैवतासवैस्व', 'ल्सिमापानीषोली.मध्यदेष्मतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुठमाजादाभया.दैवतासवैस्न', 'ल्सिमापानीषोली.मध्यदेष्यतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुठमाजादाभया.दैवतासवैस्न', 'ल्सिमापानीषोली.मध्यदेष्मतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुटमाजादाभया.दैवतासवैस्न', 'ल्सिमापानीषोली.मध्यदेष्यतरफपठाया.प्रभावतीकनहरनगरी.विष्णुवैकुटमाजादाभया.दैवतासवैस्न']"
